ID,Name,Address,Coordinates,NumOfReview,Ratings,Zipcode,Cuisine
c76v7CGWWjWj__18Mv2j5w,Ayna Agra Indian Restaurant,"213-35 39th Ave, Bayside, NY 11361","40.7655067, -73.7716797",435,4.0,11361,indian
Scs2L-4imyt_lorJ6biFKA,While In Kathmandu,"758 Seneca Ave, Ridgewood, NY 11385","40.7020642, -73.9067213",206,4.5,11385,indian
j0Q-yyxS2WiL3foCJEV4eg,Dirt Candy,"86 Allen St, New York, NY 10002","40.7179075, -73.9907183",740,4.0,10002,indian
ByJBXa3HwPqw8eSPfDObkg,Mint Heights,"46 Henry St, Brooklyn, NY 11201","40.699657772028765, -73.99217437260721",69,4.5,11201,indian
0Z6VTfFsesUSrN5kkVJ5Zw,Flames Indian Aroma,"165 East 106th St, New York, NY 10029","40.79197, -73.94522",11,4.5,10029,indian
3N3XesISm5tg_nsjL10eFA,Chapati House,"3153 Broadway, New York, NY 10027","40.814613, -73.95959",230,4.0,10027,indian
u_3TLN0u6LyOL01vdjFOug,Champs Diner,"197 Meserole St, Brooklyn, NY 11206","40.7084397372605, -73.9407808520115",1670,4.0,11206,indian
4Jr7xtN_KvSf6b2zWWW5Ng,Tikka Masala,"10-57 Jackson Ave, Long Island City, NY 11101","40.74277, -73.95271",22,3.5,11101,indian
T5aGLWBjIZoV0pSW80nJXA,Amiya,"101 Hudson St, Jersey City, NJ 07302","40.71638242842502, -74.03521448255054",441,3.5,07302,indian
BYnd0Kbkrjhz0CGKMF1lqg,Modern Love Brooklyn,"317 Union Ave, Brooklyn, NY 11211","40.70983, -73.95109",632,4.0,11211,indian
WiH4AnftXMuv6pI4X5Z7_A,Lahore Restaurant,"1277 Paterson Plank Rd, Secaucus, NJ 07094","40.78977, -74.05742",69,3.5,07094,indian
17hj-J-E7UFki3Brshu0lQ,The Taste of India,"166 Cedar Ln, Teaneck, NJ 07666","40.8857883, -74.0123522",82,4.0,07666,indian
HM7Mz6Hpxts58JJP7qELNQ,Eggmania,"14 Liberty Ave, Jersey City, NJ 07306","40.7360784317498, -74.0648451989719",317,4.0,07306,indian
HHkTmzDBE9sGWvtSW9Ne8A,Tangra Masala,"87-09 Grand Ave, Elmhurst, NY 11373","40.736536, -73.878328",335,3.5,11373,indian
B3vbVvQOofXU6lFkrN1_2A,Gardenia Terrace,"826 10th Ave, New York, NY 10019","40.7675581, -73.9892952",257,4.0,10019,indian
h0Z2RZBZbiqS-Yw22WyTaQ,Maharaja Palace,"2113 Frederick Douglass Blvd, New York, NY 10026","40.8033065717907, -73.9562846158103",179,3.5,10026,indian
7CM15wd5d8WC_pHR674YXA,Hummus Kitchen,"1613 2nd Ave, New York, NY 10028","40.7763650431587, -73.9529693360589",1063,4.0,10028,indian
PAhIveQCsTzi7FNPPQPutA,Chandni Chowk Restaurant,"2570 Bronxwood Ave, East Bronx, NY 10469","40.86531, -73.8613699",27,4.0,10469,indian
tguMh2GgOcU9fu6WN3dqpw,The Original Buddha Bodai Kosher Vegetarian Restaurant,"5 Mott St, New York, NY 10013","40.7138543, -73.9989484",1169,4.0,10013,indian
ODpSYoZ8fkaX3UaDzBLhsg,Kamal Palace,"623 Ridge Rd, North Arlington, NJ 07031","40.798642, -74.126354",238,4.0,07031,indian
iXrKGRzIZK0pp31mO3nBzA,Spice & Grill,"441 Myrtle Ave, Brooklyn, NY 11205","40.6933894, -73.9679912",162,4.0,11205,indian
3rZwXDjkyDLAHNSdPUI5WA,Korai Kitchen,"576 Summit Ave, Jersey City, NJ 07306","40.733896, -74.059151",306,5.0,07306,indian
FqYgcc7Mk2XrYJ10OGgghQ,Himalayan Curry House Restaurant and Bar,"220 E 53rd St, New York, NY 10022","40.757199, -73.96858",54,4.5,10022,indian
4x4M_p_b8GvLkc4fe00GHA,Biryani House Cart,"140 Broadway, New York, NY 10005","40.70865, -74.01011",164,4.0,10005,indian
ZqOxAKVZEZTa4XS4zthp3Q,Bombay Grill,"1176 Bedford Ave, Brooklyn, NY 11216","40.68395749161352, -73.9543181843268",258,4.5,11216,indian
IpiGGEXxz-5QVJpijXVmmA,Jackson Diner,"37-47 74th St, Jackson Heights, NY 11372","40.7477307, -73.8913875",639,3.5,11372,indian
gJSX5IDyhjeMjz9IS2DIwQ,Veggie Heaven,"473 Cedar Ln, Teaneck, NJ 07666","40.889845, -74.023091",518,4.5,07666,indian
QaXo7ZhglTcSWHLQ8QNY4A,BK JANI,"445 Albee Sq, Brooklyn, NY 11201","40.690933, -73.983087",60,4.0,11201,indian
Y6Q4uhE-GsP2iykSW9oJPw,Rudra Indian Bistro,"561 Cedar Ln, Teaneck, NJ 07666","40.89044, -74.02528",69,4.5,07666,indian
s4nLGFvSINH6SekvC8s9iA,Classic Nirala Restaurant,"213 Rte 46, Ste 5, Elmwood Park, NJ 07407","40.89376, -74.11694",88,4.5,07407,indian
EKY8DwZVWpkgv6IWrepbWg,Namaste,"195 5th Ave, Brooklyn, NY 11217","40.676687, -73.979965",282,4.5,11217,indian
YfWBNXjV8OVOCxLfAtp6XA,Seven Valleys,"936 Washington St, Hoboken, NJ 07030","40.74845, -74.0278699",151,4.5,07030,indian
mc9lvusD4Na-KXT2z4ulzQ,Dosa Hutt,"45-63 Bowne St, Flushing, NY 11355","40.7529486, -73.8171946",229,4.5,11355,indian
U7QMrNTwRrPJ__0jbb6EYQ,Dosa Delight,"3566 73rd St, Jackson Heights, NY 11372","40.7495245, -73.8929686",459,4.0,11372,indian
Gxlxu7Rug2tM_V7sS4x6fQ,Tadka Indian Cuisine,"13-15 43rd Ave, Long Island City, NY 11101","40.75096, -73.94578",34,4.0,11101,indian
cJfbydHniqWsGL2VHVDHEg,Bombay Grill,"8716 3rd Ave, Brooklyn, NY 11209","40.62238, -74.03183",266,4.0,11209,indian
IJg3TdXz8IzKTfcspmr8MQ,Seasoned Vegan,"55 Saint Nicholas Ave, New York, NY 10026","40.800664, -73.952757",1221,4.0,10026,indian
eTe0fY7PUIKuxgSdxgkD_A,Silli Point Indian Fusion,"629 Palisade Ave, Cliffside Park, NJ 07010","40.82439932623717, -73.98454408544258",325,4.0,07010,indian
CVpha6hKVu_r1lx6JxNIPg,Veeray da Dhaba,"222 1st Ave, New York, NY 10009","40.730819, -73.982723",72,4.5,10009,indian
O6UPwu3bb4cvucni_d5ocA,Bombay Masala Indian Dining,"7205 3rd Ave, Brooklyn, NY 11209","40.633334, -74.026852",15,4.0,11209,indian
kB3QyyhHFVyhGgp35Rnuew,The Kati Roll Company,"99 Macdougal St, New York, NY 10012","40.72966, -74.00109",907,3.5,10012,indian
ik7LcD1fkzVbVQ6Sntd4LA,Indian Spice,"351 7th Ave, Brooklyn, NY 11215","40.6660303077582, -73.9819402992725",168,4.0,11215,indian
FQi7AP2j9UYc1c-VTF00rA,Wok In The Clouds,"127 E 28th St, New York, NY 10016","40.7429, -73.9828",17,4.5,10016,indian
zDiKwE9LPwWo9k2kdwMEZw,Saffron Indian Cuisine,"4404 Broadway, Astoria, NY 11103","40.757176, -73.915762",274,3.5,11103,indian
KLLRrrPHsA5oQKYwreTI9w,Randiwa,"1405 Richmond Ave, Staten Island, NY 10314","40.61364177952, -74.157749999909",47,4.5,10314,indian
oqVG2LsTwvRzgJxId5pqiw,Dar 525,"525 Grand St, Brooklyn, NY 11211","40.711266, -73.950317",538,4.5,11211,indian
XDFrK9kelRfGcQvBN3O1OA,Dosa and Biryani House,"350 Market St, Saddle Brook, NJ 07663","40.896566, -74.095439",151,3.0,07663,indian
aFhnb8k6H-wD070vvxt4Fw,Kababish,"70-64 Broadway, Jackson Heights, NY 11372","40.747598, -73.893979",198,3.5,11372,indian
oOz--_ORMzLSee92b_ksaQ,Masala Box,"4202 Bell Blvd, Bayside, NY 11361","40.76245, -73.77073",274,4.0,11361,indian
P5mFtOSiQmplOj0yVP13PQ,Rasoi Restaurant,"810 Newark Ave, Jersey City, NJ 07306","40.73587, -74.06535",451,3.5,07306,indian
Na55QhymZh3cje8Ac2vCvg,Nimbooda,"664 Washington Ave, Brooklyn, NY 11238","40.67825, -73.96419",168,4.0,11238,indian
yC-GsIbqeQnoVd9LYiOabQ,Mantra,"253 Washington St, Jersey City, NJ 07302","40.71643887105, -74.0377577111708",253,3.5,07302,indian
-mQG7oEHSAMr9dBDrrqI2g,deep indian kitchen - indikitch,"1190 Avenue Of The Americas, Rockefeller Center, New York, NY 10036","40.75763, -73.9817",166,3.5,10036,indian
1ckkPS7KtGSu_xXXWKcbvQ,Tandoori Masala,"1695 Broadway, Brooklyn, NY 11207","40.6840199, -73.91184",188,4.0,11207,indian
I8X2NYRYHdWrGrxIHZFJ5A,Tangra Asian Fusion Cuisine,"3923 Queens Blvd, Sunnyside, NY 11104","40.74427, -73.92489",280,3.0,11104,indian
6JNvLxm0PqgiuoiSXC9OOg,Neem Indian Cuisine,"3549 Johnson Ave, New York, NY 10463","40.886547, -73.909968",80,4.5,10463,indian
yDS7SUTAe6y3BYKdepIrbg,Szechaun Mirchi,"633 Anderson Ave, Cliffside Park, NJ 07010","40.8258285522461, -73.9878692626953",200,3.5,07010,indian
YJ88ZwMU499QfkD52qSJBw,Brick Lane Curry House,"136 Newark Ave, Jersey City, NJ 07302","40.72046, -74.04345",77,4.0,07302,indian
pSxvfdkC3cDNp-cXRB68tw,Nepali Bhanchha Ghar,"74-15 Roosevelt Ave, Jackson Heights, NY 11372","40.7471014, -73.8909012",93,4.0,11372,indian
jUkSkpxsJxiTa5C-H5pnyw,Tikka N Talk,"70-11 Austin St, Lower Level, Forest Hills, NY 11375","40.72097, -73.84639",97,4.5,11375,indian
aaVV388ojMgIayC3cVIEVg,Mausam Indian Curry N Bites,"76 Market St, Clifton, NJ 07012","40.84595, -74.16121",247,4.5,07012,indian
PEEw2ip9VrmiMBP4b6op_g,Govinda's Vegetarian Lunch,"305 Schermerhorn St, Brooklyn, NY 11217","40.68771, -73.98241",180,4.5,11217,indian
yFub1BhKEP-W-_ZM3_nJoQ,Bodhi Kosher Vegetarian Restaurant,"77 Mulberry St, New York, NY 10013","40.71641, -73.99931",480,4.5,10013,indian
hfCU-GH8GP6vjAknXUyhKQ,Cardamom Indian cuisine,"43-45 43rd St Queens Blvd, Sunnyside, NY 11104","40.74384695079039, -73.921224",230,4.5,11104,indian
CpsnurlPqkUBWwqO69xS7A,Punjab On Third,"220 3rd Ave, New York, NY 10003","40.73637, -73.98526",6,3.5,10003,indian
uwx3yy7Wu5u55EiXRv03aQ,Ali Baba,"912 Washington St, Hoboken, NJ 07030","40.747742, -74.028024",334,4.0,07030,indian
k1XZsff99d2JyX_jLwCaAA,Taj Mahal Indian Restaurant,"7315 3rd Ave, Brooklyn, NY 11209","40.63234, -74.02709",372,4.0,11209,indian
lPvxWBM1ruaUtOr7gI-yrA,Art Of Spice,"159 Main St, Hackensack, NJ 07601","40.883292, -74.0432886",285,4.0,07601,indian
NqnCmOlPIJ_QBQzvZ28djA,Sapthagiri Taste Of India,"737 Newark Ave, Jersey City, NJ 07306","40.734965, -74.062457",459,3.5,07306,indian
YDtIHtfvWd4W36wq6UAjoA,Kitchen Grill Indian Restaurant,"914A Fulton St, Brooklyn, NY 11238","40.6827929, -73.9644377",320,4.5,11238,indian
IFZ3_d01uflGixWrrD8_gg,Ariana Afghan Kebab Restaurant,"787 9th Ave, Apt 3N, New York, NY 10019","40.76515, -73.98813",531,4.0,10019,indian
7-mcmUETyMifs3rbpvCObA,Yeti Spice Grill,"1764 1st Ave, New York, NY 10128","40.7802334786396, -73.9467215538025",61,4.5,10128,indian
2YufTvP05BC9VORwAcOl_g,Desi BBQ Halal,"36-02 Steinway St, Long Island City, NY 11101","40.7535956, -73.9237429",44,4.5,11101,indian
lnI9toC-uAhBIbtHDMxvcA,Indika House,"943 Broadway, Brooklyn, NY 11206","40.69716, -73.9353",108,4.5,11206,indian
zGa3GrjdAQLm2l40SPD8CA,Garam Masala,"1819 Palmetto St, Ridgewood, NY 11385","40.703375, -73.90747",96,4.0,11385,indian
xnrn6Ibn4T22vTjYX1H1zQ,Afghan Kabab and Grill House,"1015 Manhattan Ave, Brooklyn, NY 11222","40.73359, -73.95498",63,4.0,11222,indian
xEnNFXtMLDF5kZDxfaCJgA,The Halal Guys,"W 53rd Street And 6th Ave, New York, NY 10019","40.761861, -73.979306",9950,4.0,10019,indian
_kaQarBVxm8rHnyeFlCwTQ,Cafe 22,"5 Times Sq, Fl 22, New York, NY 10036","40.75599, -73.98724",14,4.0,10036,indian
4QnmpXjTj18g8LdOEczliQ,Shahi Darbar,"72-24 Broadway, Jackson Heights, NY 11372","40.747374, -73.892809",29,4.0,11372,indian
SB4t6vWpxlVQAfCQ3oC1BQ,Curry Heights,"151 Remsen St, Brooklyn, NY 11201","40.693685, -73.992154",278,3.5,11201,indian
SYTBg4SzYuZxrxK3YDU2xg,Cheburechnaya,"9209 63rd Dr, Ste A, Rego Park, NY 11374","40.7275992341691, -73.8640816882253",275,4.0,11374,indian
trkn76h8vQeB8kCUgHJyuw,Inday Go Go,"570 Lexington Ave, New York, NY 10022","40.75686, -73.97228",18,3.0,10022,indian
Bft47FX6dorGwlUypMrG2w,Merit Kabab Palace,"37-67 74th St, Jackson Heights, NY 11372","40.74711, -73.8912299",117,4.0,11372,indian
6KOeVK9KMmVG6Q3chyZ_Bg,Taste of Bengal,"2827 31st St, Astoria, NY 11102","40.7677209471176, -73.9204675118383",179,4.5,11102,indian
oSMFe-10TyH40NIXG0Zahw,Vaibhav Indian Spice Journey,"737 Newark Ave, Jersey City, NJ 07306","40.73503, -74.0624069",423,3.5,07306,indian
RxlN-Q5U1J3LpK69VV9Xyw,Bengali Sweet corner,"836 Newark Ave, Jersey City, NJ 07306","40.7358435541391, -74.0664681047201",93,3.5,07306,indian
HY7Hx-z5lq1vAacDwYBfoA,Diwan Grill Indian Cuisine,"678 Franklin Ave, Brooklyn, NY 11238","40.675363, -73.956548",115,4.5,11238,indian
TTwPVEHeSeyFMLF6cik8Lw,Raj Mahal,"322 E 6th St, Ste 1, New York, NY 10003","40.72684, -73.98746",211,3.0,10003,indian
x7apQYW3lRYo0D7Fv3q3FQ,SJ Indian Restaurant,"251 Mclean Ave, Yonkers, NY 10705","40.911685261974, -73.8905262574553",8,4.5,10705,indian
bgKGT3osx4KNjrdva4lYpQ,Aroma Progressive Indian Cuisine,"6340 Woodhaven Blvd, Rego Park, NY 11374","40.723375, -73.868668",167,4.0,11374,indian
1HCAu_tB8mzZ0qCFltGfew,Bhoj,"430 Market St, Elmwood Park, NJ 07407","40.89861, -74.11246",240,3.5,07407,indian
oZL2RilA-P-PgkMU0AdR-Q,Tandoori Chef,"258 Main St, Hackensack, NJ 07601","40.886348, -74.04149",231,3.5,07601,indian
L3PwWn54PvHm5Rd4oUg7xw,B&D Halal Food,"263 W 30 Th St, New York, NY 10001","40.7469663, -73.992167",87,4.5,10001,indian
L9n68f-cdk7RMQvRJvC6bA,Spice Kitchen,"71-04 Grand Ave, Maspeth, NY 11378","40.727786095758596, -73.891988828835",221,4.0,11378,indian
Pv51B3SzP4OqUbJncEeF1g,Masala Grill,"501B Atlantic Ave, Brooklyn, NY 11217","40.68568, -73.98116",230,3.5,11217,indian
8vYGvXF4OyKv2KV0-iIxrA,Tikka Indian Grill,"34-14 30th Ave, Astoria, NY 11103","40.76534, -73.91868",303,4.5,11103,indian
FhXBKrLHyK7np4d0_f1s-w,Swadist Restaurant,"715 Newark Ave, Jersey City, NJ 07306","40.734995, -74.061407",174,4.5,07306,indian
-_LtKO0FdpINUMAWMfDOOQ,Al Naimat Restaurant & Sweets,"3703 74th St, Jackson Heights, NY 11372","40.74882, -73.891538",140,4.0,11372,indian
LaMbEoM5Vw9CQP5usaD2xA,Tawa Food,"3738 72nd St, Jackson Heights, NY 11372","40.7476070420478, -73.8939757526805",86,4.0,11372,indian
ArRjkFlv7aIUfxNLvI1bwA,Roti Boti,"2709 21st St, Astoria, NY 11102","40.7718974, -73.9259744",92,3.5,11102,indian
cuUmPDEY-1KXzShGdpsqag,Turkish Kitchen,"386 3rd Ave, New York, NY 10016","40.74189, -73.98136",591,4.0,10016,indian
CEEUDBFxvUPKGlA65qJ8JQ,Beatnic - Flatiron,"60 W 22nd St, New York, NY 10010","40.7418636, -73.9929947",815,4.0,10010,indian
0s8rxDQhglhh28BLz-80qw,Mysttik Masaala,"90 Park Ave, Corner of 40th Street, New York, NY 10016","40.75074, -73.97936",17,5.0,10016,indian
hXqrA_Z3jZ8Q1O6ZehWSwQ,Sami's Kabab House,"35-57 Crescent St, Astoria, NY 11106","40.75842829623015, -73.932968",476,4.5,11106,indian
AuCRCB64bsBMdq02ydEuCA,Manhattan Indian Flavor,"311 2nd Ave, New York, NY 10003","40.73504, -73.98321",10,4.0,10003,indian
ugEZc_Cc4tu71j-yuj9HCQ,Chawlas 2,"131-19 Rockaway Blvd, South Ozone Park, NY 11420","40.67507, -73.8066",111,4.0,11420,indian
I04QBDZ28aCeGf_XepTo7Q,Palace of India Restaurant and Bar,"913 Wyckoff Ave, Brooklyn, NY 11385","40.697094338674596, -73.90637295250781",27,4.0,11385,indian
nqGp208f_wdqoLfNQgn_Ig,Haat Bazaar,"3711 73rd St, Ste 73, Jackson Heights, NY 11372","40.748491, -73.892382",126,4.0,11372,indian
hnODPHQIO14uVWIa3cztyA,Raj's Indian Kitchen,"53 Nassau St, New York, NY 10038","40.7090336335426, -74.00914125144482",5,4.5,10038,indian
SP-WFoCXb_uUTy0Kg1G03Q,Burger Walla,"47 Halsey St, Newark, NJ 07102","40.74091, -74.17134",293,4.5,07102,indian
O5MN8tijDGzJS8uin9zQ2Q,Chef Of India,"324 Central Ave, Jersey City, NJ 07307","40.74595, -74.04902",240,3.5,07307,indian
vksCRTDJO6ZrM_JFRxnG9w,Desi Junction,"688 10th Ave, New York, NY 10019","40.763465, -73.992317",4,3.5,10019,indian
dJmC6GmMgX3VLSdaLhcJdg,Tandoor Restaurant,"9524 Queens Blvd, Rego Park, NY 11374","40.730351, -73.863868",221,3.5,11374,indian
sQ_L8O9WMU4apxSTVa9JKg,Agra Taj Mahal,"1005 Manhattan Ave, Brooklyn, NY 11222","40.7332729, -73.9550299",157,3.5,11222,indian
Gni26uzPdfkCSagKEcFP2g,Lore,"441 7th Ave, Brooklyn, NY 11215","40.66316670737584, -73.9845233117843",27,4.5,11215,indian
g4EXxoV0z_TnyWF8h9xMKQ,May Kaidee East Broadway,"215 E Broadway, New York, NY 10002","40.7140637, -73.987464979291",101,4.5,10002,indian
VNmSye6SGkwtSijlPnV5YA,Spice Rack,"1791 Victory Blvd, Staten Island, NY 10314","40.61321, -74.12325",24,3.0,10314,indian
5iKAeJ8RVrNGRUNy-355jQ,Deccan Spice,"771 Newark Ave, Jersey City, NJ 07306","40.73522, -74.06385",539,3.5,07306,indian
X6I2LvBqbhpHsB7W3S9qRA,Sadhya,"24 N Dean St, Englewood, NJ 07631","40.8946, -73.97414",9,5.0,07631,indian
8Bgscm9qOB6t9_1-n_BVWg,chefs kitchen,"109 Locust Ave, Wallington, NJ 07057","40.85357, -74.11091",11,4.5,07057,indian
dPffKoLRlnoMFLEgLkHuYA,Masala Cafe,"839 Newark Ave, Jersey City, NJ 07306","40.735694, -74.066643",42,4.5,07306,indian
_dduF0x_H5RyUgQzXsb0bw,Eternity,"120-35 83rd Ave, Kew garden, NY 11415","40.7086799, -73.8311911",44,4.5,11415,indian
BKgnH8uhGIjeHq3DfVzLbg,Gyro King,"314 Queen Anne Rd, Teaneck, NJ 07666","40.87447, -74.02124",56,4.0,07666,indian
-MXQI-AjTJViEekzs_5_8A,Corner Delhi,"447 Bergen St, Brooklyn, NY 11217","40.681277, -73.976069",83,4.0,11217,indian
iU0McmYWdsnD-NKRUZXhQQ,Sapphire Indian Restaurant,"435 Dekalb Ave, Brooklyn, NY 11205","40.6906127929688, -73.9599838256836",40,3.5,11205,indian
YRXXIqqaLcWJaL22lnj7mQ,Taj Village,"79-28 Metropolitan Ave, Middle Village, NY 11379","40.713021, -73.87246",68,4.5,11379,indian
321dvWH3DwQE4uaVJX2Kvg,Sigri Indian BBQ,"155 University Ave, Newark, NJ 07102","40.74251, -74.17375",64,4.0,07102,indian
lMoV8XWfzPsN1Q_Yl40sAg,Trinciti,"111-05 Lefferts Blvd, Ozone Park, NY 11420","40.68033, -73.82094",673,4.0,11420,indian
T-oHllUXvyGBvhn3id5Vwg,New Asha Sri Lanka Restaurant,"322 Victory Blvd, Staten Island, NY 10301","40.6342048, -74.0855344",133,4.5,10301,indian
NH7Ws65ZwlmOosiblfGTRw,Spice Hut Indian Restaurant,"2036 2nd Ave, New York, NY 10029","40.78967, -73.94278",76,3.0,10029,indian
TXjvmpAl7otZcuk_7hYZ2g,Tandoori Place,"2146 Starling Ave, Bronx, NY 10462","40.83597304468253, -73.8536453",69,4.5,10462,indian
T7pKLcv4lr4zysS4uXbEjA,Achar,"1365 1st Ave, New York, NY 10021","40.76882440000003, -73.95556522009724",9,3.5,10021,indian
iKmkvUxijMno9LExbNRrAw,Forest Hills Indian Cuisine,"7151 Yellowstone Blvd, Forest Hills, NY 11375","40.7212239, -73.8549107",61,4.0,11375,indian
jO13wtflqVJOEhlMxeqebg,Kamini's Kitchen,"213 Main Ave, Passaic, NJ 07055","40.84652, -74.12708",1,5.0,07055,indian
maXkjUEZGWrKF7BFrrUUXQ,King of Tandoor,"600 Flatbush Ave, Brooklyn, NY 11225","40.6588935852051, -73.9608535766602",270,4.0,11225,indian
AmsFqdP6BULcAGYEn1EFZg,Urban Tandoor,"206 Harrison Ave, Harrison, NJ 07029","40.746238, -74.159862",115,4.0,07029,indian
v8odMgrdd8JBQGBBlW-pGA,Kamat Andhra Parcels,"833 Newark Ave, Jersey City, NJ 07306","40.73555397214438, -74.06641010195017",1,2.0,07306,indian
ZeHZX_OtQNAr3MSziKupAA,Dinesh Curry House & Deli,"109 Locust Ave, Wallington, NJ 07057","40.853552, -74.110827",20,4.5,07057,indian
vnf1WSV7dTmOeOkIJ46hiw,Curry King,"942 Columbus Ave, New York, NY 10025","40.799566279368, -73.9629824840441",70,2.5,10025,indian
Rr55bXbJcfdm4lIf-1f0Qw,Kwik Meal,"100 W 45th St, New York, NY 10036","40.7567014, -73.9828935",280,4.0,10036,indian
kPE1RinxVyPbPmdGu9R85A,Clove Garden of India,"353 3rd St, Jersey City, NJ 07302","40.723668437454315, -74.05046512331108",131,4.5,07302,indian
xemN4tP9RlK5c-yUT-M71Q,Mamasita Bar & Grill,"818 10th Ave, New York, NY 10019","40.76733, -73.98945",1444,4.0,10019,indian
txfjMwfqr0HXNFZTJTkYiA,Khalil Biryani House,"1445 Olmstead Ave, Bronx, NY 10462","40.8353157662589, -73.8550591682938",44,4.0,10462,indian
llzZ19xTIrueN5XBZi4zWg,Indian King Biryani House,"140 Broadway, New York, NY 10005","40.70869096741939, -74.01009824532372",71,4.5,10005,indian
aLnt6DwRxlSm8xD9nuEEmA,Mumbai Place,"655 Vanderbilt Ave, Brooklyn, NY 11238","40.677229, -73.968651",83,4.0,11238,indian
amU4dSDarmtIU-D3pU687A,Minar Kabab tikka corner,"771 Newark Ave, Jersey City, NJ 07306","40.73522, -74.06385",15,3.0,07306,indian
0_ONgLkWOmGnjhCecpZPYQ,Samossa Bites,"35-27 31st St, Astoria, NY 11106","40.757283, -73.928761",89,4.0,11106,indian
0XC6L2GCtuaNEI8XFEyD2g,Jungle Cafe,"131 Greenpoint Ave, Brooklyn, NY 11222","40.730358, -73.954885",269,4.0,11222,indian
m1sfDqgDiKKyUaXo9DWVeQ,Bodhi Village,"136-20 Booth Memorial Ave, Flushing, NY 11355","40.746994, -73.828388",322,4.0,11355,indian
80u4xIY1kp_25AUh9BW0Bw,Kanan Indian Restaurant,"452 3rd Ave, Brooklyn, NY 11215","40.6716593194782, -73.9908374121948",142,4.0,11215,indian
v6T5UgEnKdJneY0cO0nSoA,Agra Palace Indian Restaurant & Party Hall,"116-33 Queens Blvd, Forest Hills, NY 11375","40.7158643, -73.832629",38,4.0,11375,indian
WrMu2G5M2im56uYKTd4Bgw,Curry In A Hurry,"119 Lexington Ave, New York, NY 10016","40.74268, -73.9822499",495,3.0,10016,indian
G4Y3yF4UfcCNSj0JFQQVDw,A Saffron Thread Fresh Indian,"98 Chambers St, New York, NY 10007","40.71461, -74.00774",117,3.5,10007,indian
rzjwoNXH2tCEmA3wo6fy9w,India palace,"401 E 62nd St, New York, NY 10065","40.763200972497586, -73.96042531491231",5,2.5,10065,indian
xDERYqY7CbIx4aAlKsLy-A,Tikka Indian Grill,"396 5th Ave, Park Slope, NY 11215","40.6707308, -73.985264",68,4.0,11215,indian
PdOGgUoJevcOl6iGF-UtHg,Kulchay,"64 Sip Ave, Jersey City, NJ 07306","40.73066, -74.06214",12,5.0,07306,indian
CN-ZjeSCht_lOcEsuVSfgA,Raaz,"537 Washington Blvd, Jersey City, NJ 07310","40.727503, -74.034882",241,3.5,07310,indian
LC5qKRk3zy7f1eTONkSd3A,Dhania Fine Indian Cuisine,"787 Prospect Pl, Brooklyn, NY 11216","40.674467, -73.950531",27,4.0,11216,indian
Itg3FiXNyf9NXKegy46Lwg,Taste of Samarkand,"62-16 Woodhaven Blvd, Middle Village, NY 11374","40.7266223, -73.870707",156,4.5,11374,indian
jRN12bcaeb2MjJoe2HmuJQ,Dera Masala Grill,"741 Broad St, Clifton, NJ 07013","40.8696791003385, -74.1687960550189",89,3.0,07013,indian
jUD3vbZS_MGkDk2yfBXZuQ,Queen Sheeba,"317 W 141st St, New York, NY 10030","40.8208581437951, -73.9447144351328",83,4.0,10030,indian
GaezFSQuSjM7FN99cDYDfQ,Mysttik Masaala,"238 Bedford Ave, Brooklyn, NY 11211","40.71611, -73.95974",31,5.0,11211,indian
Nt7vyXyaxnyXpP4NNgrSvw,Joy Indian Restaurant,"301 Flatbush Ave, Brooklyn, NY 11217","40.67883, -73.9734299",681,4.0,11217,indian
3DVKbi5cSLMlmph43RF_kA,LuAnne's Wild Ginger All-Asian Vegan,"112 Smith St, Brooklyn, NY 11201","40.687936, -73.989925",377,4.0,11201,indian
1PUcqJywIblaVBH_leywTA,Inday,"One New York Plz, New York, NY 10004","40.70233, -74.01147",3,4.5,10004,indian
S0naNES84cWfTU1414S2Eg,Asya Indian Kitchen,"479 Bergen St, Brooklyn, NY 11217","40.68087, -73.97463",3,5.0,11217,indian
q2HGvziLlfQGChoDPFjTCQ,Szechaun Mirchi,"850 Newark Ave, Jersey City, NJ 07306","40.73621, -74.067281",67,4.0,07306,indian
RRwz0t3XcaMCSjTWDy3C9A,Lahori Chilli Restaurant & Sweets,"1026 Coney Island Ave, Brooklyn, NY 11230","40.632522218948175, -73.96704876288035",104,3.5,11230,indian
yLcJTiE4n_w4sZwSfMZYZA,Bombay Kabab,"54 7th Ave, Brooklyn, NY 11217","40.67606, -73.97455",99,4.0,11217,indian
4b43TOXpskBPZqQzbKkwDQ,Le Botaniste,"127 Grand St, New York, NY 10013","40.7204278, -74.0002028",204,4.5,10013,indian
gc5VOvoqzM8UQJwV1mhdkA,Taj Kabab King,"568 Grand St, Brooklyn, NY 11211","40.710938, -73.9491",315,3.5,11211,indian
I2Y3_18dUz0CaSzsx_x7Ag,new dosa garden,"323 Victory Blvd, Flr 1, Staten Island, NY 10301","40.63422, -74.08568",130,4.0,10301,indian
b8O2Tiz6Xdw25GXCxCm3wg,Lungta - Asian Bistro,"7516 Broadway, Elmhurst, NY 11373","40.7458283, -73.8897918",24,4.0,11373,indian
1a8YGhr4t9ELBUIaP7YONQ,Tribos Peri Peri,"109 Christopher Columbus Dr, Jersey City, NJ 07302","40.719482, -74.043764",93,4.0,07302,indian
